elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,tf_px,tf_py,dir_flag
112.82,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
113.02,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
113.22,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
113.43,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
113.63,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
113.84,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
114.04,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
114.24,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
114.44,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
114.64,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
114.85,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
115.05,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
115.25,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
115.46,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
115.66,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
115.86,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
116.06,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
116.27,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
116.47,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
116.68,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
116.88,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
117.08,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
117.28,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
117.48,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
117.68,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
117.88,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
118.08,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
118.29,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
118.49,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
118.70,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
118.90,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
119.10,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
119.30,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
119.50,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
119.70,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
119.91,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
